2016-11-26 16:47:52,995 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:47:52,995 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 16:48:08,843 [Worker-41] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:48:08,848 [Worker-41] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 16:48:08,852 [Worker-41] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:48:08,852 [Worker-41] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 16:48:24,090 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:48:24,094 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 16:48:24,098 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:48:24,098 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 16:48:27,768 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:48:27,772 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 16:48:27,779 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:48:27,779 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 16:48:36,603 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:48:36,606 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 16:48:36,610 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:48:36,611 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 16:48:39,532 [Worker-48] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:48:39,535 [Worker-48] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
2016-11-26 16:48:39,539 [Worker-48] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:48:39,540 [Worker-48] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/java01/workspace/Curso-Java/java06/curso_jpa-master /passagens-aereas/src/test/resources
2016-11-26 16:48:41,706 [Worker-48] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-26 16:48:41,709 [Worker-48] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 79 resources
